100, 4, 4

C4, 2, 1

F4, 1, 4
F4, 1, 4
G4, 1, 4
A4, 1, 4

F4, 1, 4
A4, 1, 4
G4, 1, 4
C4, 1, 4

F4, 1, 4
F4, 1, 4
G4, 1, 4
A4, 1, 4

F4, 1, 2
E4, 1, 2

F4, 1, 4
F4, 1, 4
G4, 1, 4
A4, 1, 4

A#4, 1, 4
A4, 1, 4
G4, 1, 4
F4, 1, 4

E4, 1, 4
C4, 1, 4
D4, 1, 4
E4, 1, 4

F4, 1, 2
F4, 1, 4
R, 1, 4
